Name;Year;GEOGRAPHY;GEOGRAPHY;GEOGRAPHY;GEOGRAPHY;GEOGRAPHY;REALITY;REALITY;REALITY;REALITY;REALITY;REALITY;REALITY;REALITY;REALITY;REALITY;REALITY;REALITY;REALITY;REALITY;REALITY;REALITY;REALITY;REALITY;REALITY;REALITY;REALITY;HUMAN FACTOR;HUMAN FACTOR;HUMAN FACTOR;HUMAN FACTOR;HUMAN FACTOR;DOMAINS;DOMAINS;DOMAINS;DOMAINS;DOMAINS;DOMAINS;DOMAINS;DOMAINS;DOMAINS;DOMAINS;DOMAINS;DOMAINS;DOMAINS;DOMAINS;DOMAINS;GOALS;GOALS;GOALS;GOALS;GOALS;GOALS;GOALS;GOALS;GOALS;GOALS;GOALS;GOALS;GOALS;GOALS;GOALS;GOALS;GOALS;GOALS;GOALS;MEANS;MEANS;MEANS;MEANS;MEANS;MEANS;MEANS;MEANS;MEANS;MEANS;MEANS;MEANS;MEANS;MEANS;MEANS;MEANS;MEANS;MEANS;MEANS;MEANS;MEANS;MEANS;MEANS;MY APPROACH;MY APPROACH;MY APPROACH;MY APPROACH;MY APPROACH;MY APPROACH;MY APPROACH;MY APPROACH;MY APPROACH;MY APPROACH;MY APPROACH;MY APPROACH;MY APPROACH;MY APPROACH;MY APPROACH;MY APPROACH;MY APPROACH;MY APPROACH;MY APPROACH;MY APPROACH;MY APPROACH;MY APPROACH;MY APPROACH;MY APPROACH;MY APPROACH;CONTENT TO ME;CONTENT TO ME;CONTENT TO ME;CONTENT TO ME;CONTENT TO ME;CONTENT TO ME;CONTENT TO ME;CONTENT TO ME;CONTENT TO ME;CONTENT TO ME;CONTENT TO ME;CONTENT TO ME;CONTENT TO ME;CONTENT TO ME;CONTENT TO ME;CONTENT TO ME;CONTENT TO ME;CONTENT TO ME;CONTENT TO ME;CONTENT TO ME;CONTENT TO ME;CONTENT TO ME;CONTENT TO ME;CONTENT TO ME;CONTENT TO ME;CONTENT TO ME;CONTENT TO ME;CONTENT TO ME;CONTENT TO ME;CONTENT TO ME;CONTENT TO ME;CONTENT TO ME;CONTENT TO ME;CONTENT TO ME
Loop;2005;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0,5;0,5;0;0;0,5;0;1;0;0;0;0;1;0;1;1;0;0;0,5;0;1;0,3;0;0;0;0;0,5;0,3;1;1;0;0,5;0;0;0;0;0;0,5;0;0;0;0;0;0;0;0;0;0;0,2;0;0;0;0;0,5;0,5;0;0;0;0,5;0;0,5;0;0;0;0,8;0;0;0;0;0;1;1;1;0,3;0,5;0,5;0;0;0;0,3;0,6;0;0,8;0,7;0,5;0;0,5;0;0;0;0;1;0;0,7;0;0;0;0;0;0;0;0,5;0,8;0,2;0,5;0;0;0;0,2;0,4;0,2;0;0,7;0;0;0;1;0;0,5;1;0;0,5;0,5;0;0;0;0,2;0,5;0;0,4;0;0,4
Enterprise;2005;0;0;0;1;0;0;0;0;0;1;0;1;0;1;0;0;0,5;0;1;0;0,4;1;0;0;0;1;0,5;1;0;0;0;1;0;0;1;1;0;0;0;0,5;0;0,8;0,5;0;0;0;0;0,4;1;0;0,5;0;0;0,8;0;0,3;0,2;0;0;0,3;0,3;0,1;0;0,8;0;0,5;0,6;0,5;0;0,5;0;0,8;0;1;0;0,5;0;0,8;0,8;0;0;0;0;0;0;1;0;1;1;0,2;0,8;1;0;0;0,2;0,7;0;1;0,5;0,5;0;0;1;0;0;0;0;1;0;0;0,5;0;1;1;1;1;0,6;0,5;0;0,4;0;1;0;0;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0,5;0;0,5;0,7;1;0;0;0,5
Display;2005;0;0;0;1;0;0;0;0,5;0;0;0;0;0;0;0;1;0,5;0;0;0;0;1;1;1;0;0;1;1;1;1;1;0;0,4;0,7;0;1;0,5;0;0,5;0;0;0;0;0,3;1;0;0,5;0,5;0,8;0;0;0,5;0;0,8;0;0;0;0,2;0;0,2;0,5;0,5;1;0,8;0;1;1;0,5;0;0;0;1;0;1;0,2;0;0,2;0,8;0;0,2;0,5;0;0;0;0;0,7;0;1;0;1;0,4;1;0;0;0;1;0;0;1;0;1;1;0;0;0;0;1;0;1;0;0;1;1;1;0;1;0;0,8;0,3;0,3;0;0;0;0,1;0,5;0,8;0;1;0,5;0;0;0,3;0;0;0,8;0;0;0;0,3;0;0;0,2;1;0;0;0;0,8
Enclave;2005;0;0;0;1;0;0;0;0;0,7;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;1;1;0;1;1;0;0;0;0,5;0;0;0;0;0,4;1;0;1;0;0;0;1;0;0;0;0;0,5;0;0,8;0,8;0,8;0,8;1;0;0;0,5;0,5;0;0,2;0,4;0,6;0,5;0;1;0;0,8;0;0;0;0;0;0;0,5;0;0;0;0,5;0,5;0;0;0,5;0,5;0,6;0;0;0;0;0,5;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0,6;0,3;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0,5;0;0;0;0;0,7;0;0;1;0
Domain;2005;0;0;0;1;0;0;0;0;0;1;0;1;0;0;1;0;0;0;1;0;0,5;1;1;0;0;1;1;1;0;0;0;1;0;0;1;1;0;0,3;0;0,5;0;0;0,5;0;0;0;0;0;0;0;0,5;0;0,5;0;0,5;0;0;0;0,5;0;0;0;0;0,5;0,3;0,4;0,6;0;0;0;0;0,3;0;0,7;0;0;0;0,5;0,5;0;0;0,3;0;0,5;0,8;0;0,2;0;0,7;0,5;0,5;1;0;0;0,4;0,6;1;1;0,1;0;0,2;1;0,5;0;0;0;0;1;1;0,7;0;0;1;0,4;0;0;1;1;0;0,5;0;1;0;0;0,3;0,6;0;0;0;0;0;0;0;0;0;0;0,5;0;0;0;1;0,2;0;0,5;0;0,5;0
Room;2005;1;0;0;0;0;0,3;0,5;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;1;1;0;1;1;0;0;0;0;1;0;0,4;0;0;0;1;0,5;1;0;0;0;0,4;0;0;0;0;0;0;0;0,4;0,6;0;0,5;0,5;0;0;0;0,8;0,8;0;1;0,5;0;0;0,5;0,8;0;0,8;0;0;0,5;0,8;0,8;0;0;0;0;0;0;0;0;0;0,8;0,7;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0,5;0;0;0;0,5;0;0;1;1;0;0;0,3;0;0;0,3;0;0,5;0;0;0;0;0;0;0;0;0,7;0;0;0;0;0;0;0,5;0,8;0,2;0;0;0,5
Core;2005;1;0;0;0;0;0;0;0,3;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;1;0;0;1;1;0;0,5;0;0;0;0;1;0;0;0;1;0,5;1;0;0;0;0;0;0;0;0;0;0;0;0,5;0,6;0;0,5;0,5;0;0;0;0,8;0,8;0,2;1;0,5;0;0;0,5;0,8;0;0,8;0;0;0;0,5;0,8;0;0;0;0;0;0;0;0;0;0;0,8;0,3;0;1;0;1;0,8;0;1;0;0;0,7;0,5;0,5;0;0;0;0;0;0;0;0;0;1;0,5;0;0,3;0,5;1;0;0;0,5;0;0;0;0;0,8;0,3;0;0;0;0;0;0;0;0,8;0;0;0;0,5;0;0,8;0;0,5;0,5;0;0,5;0,5
Palette;2005;1;0;0;0;0;0,5;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;1;0;0;0;1;0;0;1;1;0;0,5;0;0;1;0;1;0;0;0;1;0,5;0;0;0;0;0;0;0;0;0;0;0;0;0,4;0,6;0;0,5;0,5;0;0;0;0,8;0,5;0,4;1;0,5;0;0;0,5;0,8;0;0,8;0;0;0;0,5;0,5;0;0;0;0;0;0;0;0,1;0;0,8;0;0,5;1;0;1;1;0,7;0;1;0;0;0;0;0,2;0;0;0;0,5;0;1;0;0;0;1;0;0;0;1;1;0;0;0,5;0;0;0,2;0,5;0;0;0,3;0;0;0,1;0,3;0;0;0,5;0;0,3;0;0;0,5;0;0,4;0,5;0;0;0;0,2
Queue;2005;1;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;1;0;1;1;0;0,3;0;0;1;0;0;0;0;0;1;0,1;0;0;0;0;0,3;0;0;0;0;0;0;0;0,5;0,5;0;0,3;0;0,2;0;0,5;1;0;0,2;0,2;0;0;0;0;0,4;0;0,7;0;0,3;0,2;0,5;0,5;0;0,4;0;0;0;0;0,2;0;0;0;1;0,2;0;0;0;0;0;0;0;1;0;0;1;0,5;0;0;0;0,5;0;0;0;0;0;1;0,3;0;0;0,5;0,5;0;0;0;0;0;0;0,5;0,7;0;0;0;0;0;0;0;0;0,5;0;0;0;0;0,3;0;0;0;0;0;0;0
Unit;2005;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;1;0,5;0;0;0;0;0;0,3;0,3;0,3;0;0,5;0;0;0;0;0;0,5;0;0;0;0;0;0;0;0;0;0,3;0;0;0;0;0;0,5;0;0;0;0;0;0;0,2;0;0;0;0;0;0,2;0;0;0;0,2;0,2;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Reservoir;2005;0;0;0;1;0;0;0;0;0,5;0;0;0;0;0;0;0;0;1;0;0,5;0,5;1;0;1;1;0;0;1;0;0;1;0;0,8;0,5;0;0;1;1;0;0;0;0;0,8;0;0;0,5;0,8;0;0,5;0,5;0,8;0;0;0;0;0;0,3;0;0,5;0,5;0,5;0;0;0,5;0,5;0,3;0,8;0;1;0;0;0,7;0;0,7;0,8;1;0,8;0;0;0;0,8;0;0;1;0,8;0,8;1;0,8;0,8;0,7;0,5;1;0;0;0;0,3;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0,8;0;0;0,8;0,5;0;0,5;0,5;0;0;0;0,7;0;0,4;0;0;0;0;0;0;0;0,4;0;0;0;0;1;1;0,5;0,8;0;0;0;0
Image;2005;0;0;0;1;0;0;1;0;0;1;0;1;0;0;1;0;0;0,5;0;0,5;1;0;0;1;1;0;0;1;0;1;0;0,5;0;0;0,8;1;0;0;0;0,5;0;0;1;0;0;0;0;0,7;0;0;0,5;0;0;0;0;0,7;0;0;0,8;0;0;0;0;0,8;0,4;0;0,8;0;0;0;0;0,8;0;0,8;0;1;0;0;0;0;0;0;0;1;1;0;0;0;1;0,5;0,5;1;1;1;0;0,8;0;1;0;0;0;0;0,3;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0,5;0;0;0;0,8;0;0;0;0,5;0;0;0;0;0;0,7;0;0;0;0;0;0;0;0;1;0;0,5;0;0;0;0
Regime;2005;0;0;0;1;0;0;0,5;0;0;0;1;0;0;0;1;0;0,5;0;0;0;0,3;1;1;1;0;0;1;0;1;0;0;0;0,7;0,4;0,5;1;0;0;0;0;0;0,3;0,6;0;0;0;0,8;0,6;0;0;0;0;0,8;0;0;0;0,8;0,3;1;0;0,5;0;0;0,5;0;0;1;0;1;1;0;1;0;1;0;0;0;0;0;1;0;0;0;0,5;0,8;1;1;1;0;1;0,3;0;0;0;0;0,5;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0,5;0,5;1;0;0;0;0,5;0;0,3;0,5;0;0;0;0;0,5;0;0,6;0;0;0;0;0,5;0;0;0;0,5;0,5;0,8;0,3;1;1;0,5;0;0,7;0;0;0
Border;2005;1;0;0;0;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;1;0;1;1;0;0;0,5;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0,5;0;0;0;0,5;0;0;0,7;0,7;0;0,8;0;1;0;0;0,7;0;0;1;1;0;0;0;0,5;0;0,5;0;1;0;0;0;0;0;0;0;0;0,7;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0,3;0,3;0,3;0;0,6;0;0;0,5;0;0;0;0;0;1;0;0;1;0
Storey;2005;1;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;1;0;0;1;1;0;0;0;1;0;0;0,5;1;0;0,5;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0,5;0;0;0;0;1;0;0,5;0,5;0;0,3;0;0;1;0,5;0;1;1;0;0;1;1;0;1;0;1;0;1;1;0;1;0;0;0;1;0;0;0;1;0;1;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0,3;0;0;0,7
Circle;2006;1;0;0;0;0;0;0,5;0;0;0;0;0;0;0;0;0;0,3;1;0;0;0;0;0;0,5;0;0,2;0;1;0;0;1;0;0,3;0,4;0,5;0;0;0;0;0;0;0;0,5;0;0;0;0,5;0,5;0;0,5;0;0,3;0,5;0;0;0;0;0;0,3;0;0,3;0;0;0;0;0;0;0,4;0,5;0;0;0;0;0,5;0,5;0,8;0,5;0;0;0,8;0;0;0;0;0,3;0;0,5;0,8;0;0;0,2;0,3;0;0;1;0,8;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,3;0;0,3;0;0,3;0;0;0;0,2;0;0,3;0;0;0;0;0;0,3;0;0;0;0;0,3;0,3;0;0;0,4;0;0;0,2;0;0;0
Memo;2006;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,3;1;0;0,5;0;0;0;0;0;1;0;1;0;0;0,5;0;0;0;0,7;0;0;0;0;1;0;0;0,5;0;0;0;0,5;0;0;0;0,7;0;0;0;0;0,3;0;0,3;0,2;0;0,5;0;0;0,5;0;0;0;0;0,5;0;0;0;0;0,5;0,5;0;0;0;0;0;0;0;0;0;0;0,5;0;0,8;0,5;0,2;0,7;0,5;0;0;1;0,6;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0,3;0;0;0;0,3;0,3;0,3;0,5;0,5;0;0;0;0;0,5;0,5;0;0;0;0;0;0;0;0;0;0;0;0,3;0,3;0;0;0;0,5;0;0;0;0
Contact;2006;1;0;0;0;0;0;0,3;0;0;0;0;0;0;0;0;0;0,7;1;0;0;0;0;0;0;0;0,5;0;1;0;0;0,5;0;0;0,5;1;0;0;0;0;0;0;0;0,4;0;0;0;0,5;0,5;0;0;0;0,5;0,7;0;0;0;0,2;0,4;0;0;0;0;0,3;0;0;0;0;0,3;0,5;0;0;0;0;0,5;0;0;0;0;0;0,8;0;0;0;0;0;0;0,7;0,9;0;0,7;0;0,4;0;0;0,4;0,8;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0,2;0;0;0;0,4;0;0,3;0;0,5;0;0;0;0,2;0;0;0;0;0;0;0,3;0,3;0;0;0,2;0;0;0;0;0,5;0,5;0,3;0;0,2;0,3;0;0
Collage;2006;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0,5;0,5;0;0;1;0;1;0;0;0;0;1;0;1;0,5;0,3;0,3;0;0,4;0;0;0;0;0;0;0;0,4;0;0;0;0;0;0,5;0;0,3;0;0;0;0;0;0;0;0,5;0;0,3;0;0;0,5;0;0;0,3;0;0;0;0;0,5;0;0,5;0;0;0;0;0,3;0;0;0;0;0;0;0;0;0;0,3;0,5;0,3;0,5;0;0,5;0,6;0,6;0;1;0;0;0;0,5;0;0;0;0;0;0;0,5;0;0;0;0;0;0;0;0;0,2;0;0;0;0;0;0;0;0,3;0;0;0;0;0;0,3;0;0;0,2;0;0;0;0;0;0;0;0;0,2;0;0;0
Filter;2006;1;0;0;0;0;0;0,3;0;0;0;0;0;0;0;0;0;0,5;1;0;0,5;0;0;0;0;0;0;0;1;0;0;0;0;0,2;0;0,2;0;0;0;0;0;0;0;0,6;0;0;0;0;0,3;0;0;0;0;0;0;0;0;0;0;0,7;0;0;0;0;0,5;0;0;0;0;0;0;0;0,4;0;0,5;0;0;0;0;0,3;0;0;0;0;0;0;0;0;0,2;0,5;0;0,5;0,6;0;0,2;0,5;0,7;0;1;0;0;0;0;0,2;0;0;0;0;0;1;0;0;0;0;0;0;0;0,3;0,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,2;0;0;0;0;0;0;0;0,2;0,5;0;0;0
Corner;2006;0;0;0;1;0;0;0,3;0;0;0;1;0;0;0;1;0;0,7;0;0;0;0,5;0,5;1;0;0;0;0,5;0;0;1;0,5;0;0;0,5;0;1;0;0;0;0;0;0,5;0,3;0;0;0;0,5;0;0;0;0;0;0,5;0;0;0;0;0,3;0,5;0;0;0,3;0;0,2;0;0;0;0;0,5;0,3;0;0,3;0;0;0;0;0,2;0;0;0,3;0;0,5;0;0;0;0,5;0,7;0,7;0;1;0,3;0,2;0;0;0,3;0,5;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0,2;0;0;0,3;0,5;0;0;0,3;0;0;0;0;0;0;0,2;0;0;0,2;0,3;0,4;0;0;0,4;0,2;0;0,5;0,5;0;0,3;0;0;0,2;0;0;0
Bloom;2006;0;0;0;1;0; ;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;1;0;1;0;0;1;1;0,7;0,2;0;0;0,8;0;0,3;0;0;0,7;0,5;0,8;0;0;0,5;0;0;0;0;0;0;0;0;0;0;0,3;0,3;1;0;0,8;0;0;0,9;0,2;0,2;1;0;0;0;0;1;0;1;0;0;0;0,7;0;0;0;0;0;1;1;0;0;1;0;0,5;0,8;1;0,4;0;0;0,8;0;1;0;0;0;0,5;0;0;0;0;0;0,5;0;0;0,5;0,8;0;0,7;0;0;1;0,8;0;0;0,1;0;0;0;0;0,2;0,4;0;0;0,4;0,3;0;0;0;0,6;0,3;0;0,6;0;0;1;0,7;0;1;0;0,5;0,7
Fringe;2006;0;0;0;1;0;0,5;0;0,5;0,5;0;0;0,5;0,5;0;0;0;0;0;0;0;0;0,3;1;0;0;0;1;1;0;0;0;0,1;0;0,2;0,2;0,8;0;0;0;0,1;0;0;0;0;0;0,5;0,5;0;0,2;0;0,1;0;0;0,3;0,1;0;0;0;0;0;0;0,3;0;0,3;0;0,7;0;0,1;0;0;0;0;0;0,5;0;0;0;0,3;0,5;0,5;0;0;0,5;0;0;0,5;0;0,7;0,5;1;0,2;0;0;0;0;0;1;0,3;0;1;0;0,2;0;0;1;0;0;0;0,3;0;0,3;0,5;0,5;0,3;0,7;0,3;0;0;0;0,2;0;0;0;0;0,6;0,5;0;0,5;0;0;0;0;0;0;0;0,3;0;0;0;0,5;0;0;0,5;0;0;0,5;0
Array;2006;0;0;0;1;0;0;0,3;0;0;0,3;0;1;0;0;1;0;0,6;0;0;0;1;0,6;1;1;0;0;1;1;0;1;0;0;0;0,5;0;1;0;0;0;0;0;0,5;0;0;0;0;0;0;0;0;0;0;0,2;0;0;0;0;0;0,6;0;0;0;0;0,7;0,7;0;0;0;0,3;0,5;0;0,5;0,2;0,5;0;0;0;0;0;0;0,2;0,4;0;0;0;0;0;0;0,2;0,6;0,4;0,4;0;0;0,2;1;0;0,5;0;1;0;0,7;0;0;0;0;0;0;0;0;0;0,4;0;0,5;0;0,1;0;0,3;0;0,3;0;0;0;0;0;0;0;0;0;0,2;0;0,4;0;0,4;0;0,1;0,3;0;0,2;0,4;0,4;0;0;0;0;0;0
Cycle;2006;0;0;0;1;0;0;0,5;0;0;0,5;0,5;0,5;0;0;0;0;0,3;0;0;0;0;1;1;0;0;1;1;1;0;1;1;0;0;0,6;0;1;0,2;0;0;0;0;0,7;0,5;0,2;1;0;1;0;0,3;0;0;0,2;0,6;0;0;0,7;0;0,4;0;0;0,2;0,6;1;0,5;0;0,5;0;0;0,7;0;0;0;0;1;0;0;0;0;0;1;0;1;0,4;0;0;1;1;1;0,7;0,5;0,8;1;1;0;0,5;1;1;0,5;0;0;1;0,7;0,5;0;0;0;0;0;0;0;0;0,5;0,7;0;0;1;0;0,3;0;0,8;0;0;0;0,2;0,4;0,7;0;1;0;0,1;0;0,7;0;0;0,5;0;0;0;0,4;0,6;0;0,2;0,5;0;0,2;0;0,8
Interlude;2006;0;0;0;1;0;0,8;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0,7;1;0;0;1;1;0;0;1;1;1;1;0,4;0,5;1;0;0;0;0,8;0;0;0,7;0;0;0;0,8;0,8;0,6;0;0,5;0;0;0;0;1;0;0,7;0,8;0;0,4;0,6;0;0,8;0;0;0,8;0;0,8;0;0;0,8;0;1;0;0;0;0;0,7;0;0;0;0;0;0,8;1;0;1;1;0,5;1;0,5;0;0;0;0,6;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0,8;0,5;0;0;0;0,7;0;0,7;0;0,3;1;0;0;0;0;0;0;0;0;0;0,5;1;0;0;0;0;0;0;0,5;0,6;0,6;1;0,4;0;0,8;0
Studio;2006;0;0;0;1;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0;0;1;1;1;0;0;1;1;0;1;0;0;0;1;1;0;1;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0,8;1;0;0;0,5;0,2;0;1;0;0,6;0,4;0;0,8;0;1;1;0;1;1;0;0,6;0;1;0;0;0;0;0;1;0;0;0;0;0;1;1;1;0,3;1;0,4;1;0;0;1;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0,8;0,8;1;0,8;0;0,8;0,8;0;0;0,9;0;0;0;0,5;0,5;0;0;0;0,3;0;0;1;1;0;0,5;0;0,5;0,5;0,5;0;0;0,3;0,7;0,7;0;0;0,7
Arcade;2006;0;0;0;1;0;0;0,5;0;0;1;0;0;0;0;1;0;0,7;1;0;0;0;1;1;1;0;0;0;1;1;0;1;0,5;0,3;0;0,5;1;0;0;0;0;0;0,3;0,5;0;0;0;1;0,5;1;0;0,5;0,7;0;1;0;0,3;0,3;0;0,5;0;0,5;0,8;0;1;0,3;0,5;0,8;1;0,5;0,8;0;1;0;1;0,1;0;0;1;1;0,4;0,8;0;0;0;0;1;0,5;1;0,5;1;0,5;0,5;0;0;0,9;0,8;0;1;0;1;1;0,8;0;0;0;0;0;0;0,6;0;0;0,5;0,5;1;0,6;0,6;0,7;0,8;0;0;0;0,6;0,4;0,4;0,6;1;0;0;0,4;0;0;0,3;0;0,3;0,7;0;0;0;0;0;0,8;0,2;0,8;0,7;1;0;0,8
Mirage;2006;0;0;0;1;0;0,8;1;0;0;0,3;0;1;0;0;1;1;1;0;0;1;1;1;1;0;0;0,5;1;1;0;1;1;1;1;0;1;1;1;1;0;1;0;0;1;0;0;0;0,1;1;0,8;0;1;0;0;0,5;0;0;0;0;0,8;0,5;0,8;1;0;1;1;1;1;0;0;1;0;1;0;1;0;0;0,5;0,9;0,5;0;0,3;0;0;0;0;0;0,5;1;1;0,4;1;1;0;0;1;1;0;1;0;1;0;1;0;0;0;0;0;1;1;0;0;0,5;1;0,8;0;0;1;1;0,5;0;0;1;0,5;0,5;0,8;0,5;0;1;1;0;0;0,5;0;0;0,5;0;0;0;0;0,4;0,7;0,8;1;0,7;1;0;1
Sector;2006;1;0;0;0;0;0;0,5;0;0;0;0;0;0;0;0;0;0,3;1;0;0;0;0;0;0,5;0;0,2;0;1;0;0;1;0;0,3;0,4;0,5;0;0;0;0;0;0;0;0,5;0;0;0;0,5;0,5;0;0,5;0;0,3;0,5;0;0;0;0;0;0,3;0;0,3;0;0;0;0;0;0;0,4;0,5;0;0;0;0;0,5;0,5;0,8;0,5;0;0;0,8;0;0;0;0;0,3;0;0,5;0,8;0;0;0,2;0,3;0;0;1;0,8;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,3;0;0,3;0;0,3;0;0;0;0,2;0;0,3;0;0;0;0;0;0,3;0;0;0;0;0,3;0,3;0;0;0,4;0;0;0,2;0;0;0
Entrance;2006;1;0;0;0;0;0,2;0,6;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0,8;0,5;0;0;0;0;0;0;0;0;0;0;0,5;0;0;0;0;0,8;0;0;0;0;0,5;0,3;0,3;0;0;0;1;0;0,5;0;0,5;0;0;0;0;0,4;0;0;0;0;0;0;0,5;0;0,5;0,5;0;0,8;0,8;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0,3;0;0;0;0;1;0,5;0;0;0,2;0;0,2;0,2;0;0;0;0;0;0;0;0;0;0;0,5;0;0;0;0;0;0;0;0,4;0,4;0;0,5;0
Square;2006;1;0;0;0;0;0;0,8;0;0;0;0;0;0;1;0;0;0,7;0;0;0;0;1;1;0;0;0;0;1;0;1;1;0;0;0;0;1;0;0;0;0;0;1;1;1;1;0;1;0;0;0;0;0;1;0;0;0;0;0,5;0,7;0;0;0;1;0,8;0;0;0,4;0;0,7;0,7;0;0;0;0,8;0;0,3;0;0;0;0,4;0;0;0;0;0;0;0,8;0,8;0;1;0,5;0;1;0;0;0,3;0;0;1;0;1;0;1;0;1;0;1;0;0;0;0,3;0;0;0;0;0;0,2;0,3;0,1;0,2;0;0;0;0;0,3;0;0;1;0;0;0;0;0;0;0;0;0;0,5;0;0;0;0;0;0;0,3;0;0
Screen;2006;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,2;1;0;1;0;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0,5;0;0;0;0;0,2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0,5;0,5;0,8;0,2;0;0;0,4;0,8;0;0;1;0,8;0;0;0,8;0;1;1;1;0;0;1;1;0;0;0;0;0;0;0;1;0,5;0,5;0,5;1;0;0;1;1;0;1;0;0;1;1;0;0;0;0;0;0;1;0;0;0,8;1;0;0;1;0,3;0,1;0;0;1;0;0;0;0;0;0;0;0;0;0,5;0;0;0;0,5;0;0,5;0,7;0;0,5;0;0;0;0,7;0;0;0
Network;2006;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0,2;0;0,5;0,3;0;0;0;0;0;0,5;0;0;0;0;0;0;0,2;0,3;0,2;0;0,5;0,5;0;0;0;0,3;0;0;0;0;0;0,7;0;0,5;0;0;0;0;0;0;0;0;0;0,2;0;0;0,2;0,8;0,2;1;0;0;0,8;0;0;1;0;0;1;0;1;0;1;0;1;0;0,6;0;0;0;0;0,3;0;0;0,3;0,5;0;0;0,2;0;0;0,3;0;0;0;0;0;0;0,3;0;0;0;0;0;0,2;0;0,2;0;0;0;0,4;0;0;0;0,4
Presence;2006;1;0;0;0;0;0,2;0,5;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0,5;0;0;0;0,2;0;0;0;0,2;0;0,2;0;0;0;0;0;0;0;0;0;0;0,1;0;0;0;0;0,2;0;0;0;0;0;0;0;0;0;0;0,1;0;0;0;0;0;0,1;0;0;0,4;0;0,2;0,3;0;0,3;0;0;0;1;0;0;0;0;0,5;0;0;0;0;0;0,1;0;0;0;0;0;0;0;0,3;0,1;0;0;0,1;0;0;0;0;0;0;0;0;0;0;0,1;0;0;0;0;0;0,1;0;0;0;0;0;0;0;0;0
